displacement,from_city,to_city,from_state,to_state,anomaly
0,1994,1994,53,53,0
0,2491,2491,7,7,0
0,804,804,20,20,0
1.268304917,1290,1290,31,31,0
5.794810137,862,1129,31,31,0
2405.413757,1722,298,48,25,1
0,2227,2227,54,54,0
1.888418398,1388,1388,51,51,0
0.039753369,1350,2425,29,29,0
0,755,755,39,39,0
0,611,611,41,41,0
0,1380,1380,41,41,0
0.039753369,1350,2425,29,29,0
0.455145491,574,574,40,40,0
0,1172,1172,54,54,0
55.64587038,670,2503,6,6,0
0,691,691,35,35,0
5.934645244,1169,1169,52,52,0
0,2536,2536,38,38,0
0,1087,1087,53,53,0
0,1194,1194,46,46,0
0,197,197,41,41,0
0,1660,1660,31,31,0
9.357608959,1327,1327,29,29,0
23.62235155,1776,2052,41,41,0
0,536,536,7,7,0
0,144,144,31,31,0
18.94239508,954,1278,31,31,0
0,1252,1252,31,31,0
1033.141297,1441,1692,54,48,0
0,2823,2823,53,53,0
0,2346,2346,47,47,0
0.072203897,2823,2823,53,53,0
0,1087,1087,53,53,0
0,1623,1623,42,42,0
0,266,266,47,47,0
0,709,709,31,31,0
0,2823,2823,53,53,0
1010.945674,1047,460,43,21,0
6.546495689,1526,1526,43,43,0
0,2850,2850,46,46,0
2.840962244,377,377,31,31,0
4.743533295,1909,1909,5,5,0
993.4614829,959,567,53,53,0
237.6609401,573,203,9,9,0
1140.529807,2604,1046,54,32,0
1.456129953,1115,1115,32,32,0
0,2555,2555,31,31,0
0,1252,1252,31,31,0
0,1396,1396,42,42,0
1.853166405,1803,1803,17,17,0
0,550,550,32,32,0
1057.517679,1846,1846,4,4,0
0,2465,2465,55,55,0
0,747,747,35,35,0
10.07726691,828,1684,32,32,0
34.50559645,1278,903,31,31,0
0,2052,2052,41,41,0
0,2227,2227,54,54,0
10.24051033,883,1415,54,54,0
0,759,759,31,31,0
44.10503964,2090,1946,31,31,0
6.094503938,111,2744,45,45,0
0.926545478,1722,1722,48,48,0
0,878,878,54,54,0
0,1218,1218,53,53,0
0,1958,1958,54,54,0
0,1040,1040,9,9,0
0,849,849,32,32,0
0,1738,1738,25,25,0
0,1817,1817,16,16,0
12.17819848,849,1278,31,31,0
0,1640,1640,52,52,0
11.33686623,775,1725,47,47,0
0,1966,1966,3,3,0
1.814420082,910,910,29,29,0
0,77,77,36,36,0
0,426,426,48,48,0
15.22768121,642,642,8,8,0
0,1049,1049,5,5,0
50.70211058,38,1194,16,46,0
0,384,384,50,50,0
0,2153,2153,49,49,0
0,550,550,32,32,0
0,1481,1481,7,7,0
0,1958,1958,54,54,0
0,2102,2102,35,35,0
0,2435,2435,42,42,0
40.74565157,2757,2364,48,48,0
0,1755,1755,16,16,0
0,2105,2105,31,31,0
0,915,915,44,44,0
0,692,692,25,25,0
0,1087,1087,53,53,0
0,2429,2429,49,49,0
1.989995902,2031,2031,19,19,0
0,1869,1869,50,50,0
0,878,878,54,54,0
42.63827877,2540,925,44,44,0
24.97855078,1114,2275,31,31,0
0,2304,2304,51,51,0
0,1333,1333,31,31,0
0,1284,1284,29,29,0
18.64849964,2566,2644,32,32,0
0,2761,2761,11,11,0
11.76132309,1267,1726,44,44,0
686.4098186,1471,1471,38,38,0
0,1697,1697,25,25,0
0,952,952,48,48,0
0,881,881,54,54,0
0,1744,1744,41,41,0
0,865,865,41,41,0
0,2468,2468,5,5,0
0,1000,1000,32,32,0
0,2485,2485,54,54,0
0.447150168,391,391,31,31,0
0,96,96,29,29,0
349.3427023,1278,582,31,31,0
0,2805,2805,54,54,0
1.115225258,1018,1018,52,52,0
34.94591929,2271,2811,42,42,0
0,2712,2712,3,3,0
2276.292782,2011,2498,46,46,1
0,228,228,54,54,0
0,1087,1087,53,53,0
0,2378,2378,36,36,0
1024.984301,780,780,42,42,0
149.1138589,2250,412,38,13,0
0,1252,1252,31,31,0
1.848520344,2171,1929,31,31,0
0,175,175,31,31,0
0,1339,1339,28,28,0
12.01083508,1087,2152,53,53,0
0,1191,1191,38,38,0
0,110,110,29,29,0
0,1859,1859,54,54,0
0,57,57,42,42,0
1.445582773,2501,2501,16,16,0
0,379,379,32,32,0
0,2686,2686,41,41,0
0,1913,1913,29,29,0
0,2749,2749,13,13,0
0,910,910,29,29,0
0,1290,1290,29,29,0
0,459,459,23,23,0
0,1722,1722,48,48,0
0,1810,1810,20,20,0
3.023287377,1627,768,50,50,0
0,2038,2038,31,31,0
0,695,695,47,47,0
0,2644,2644,32,32,0
0,2783,2783,53,53,0
0.116140926,1613,1613,19,19,0
0,2709,2709,31,31,0
71.2171177,1140,1326,55,36,0
0,1018,1018,52,52,0
0,465,465,53,53,0
1.553459567,1765,1765,9,9,0
0,1481,1481,7,7,0
0,804,804,20,20,0
0,1580,1580,32,32,0
0,77,77,54,54,0
33.34258232,496,2851,20,20,0
0,377,377,31,31,0
0,465,465,53,53,0
0,2566,2566,38,38,0
0,1221,1221,36,36,0
1.208854088,891,891,37,37,0
189.9926545,643,1396,42,42,0
0,501,501,25,25,0
0,2686,2686,41,41,0
0,1606,1606,20,20,0
8.824633261,2421,1222,25,25,0
0,849,849,31,31,0
0,550,550,32,32,0
0,573,573,9,9,0
0,573,573,9,9,0
0,852,852,29,29,0
180.1400262,754,727,1,8,0
0,1481,1481,7,7,0
0,2486,2486,32,32,0
0,395,395,42,42,0
0,688,688,29,29,0
0,1907,1907,18,18,0
0,2686,2686,41,41,0
2378.77756,2457,1946,38,31,1
0,816,816,31,31,0
0,2236,2236,52,52,0
1369.412903,1892,1892,50,50,1
9.02775298,759,2090,31,31,0
0,2855,2855,49,49,0
0,2212,2212,43,43,0
2276.958163,1996,970,2,37,1
0,582,582,31,31,0
0,848,848,16,16,0
0,750,750,54,54,0
0,1922,1922,53,53,0
0,804,804,20,20,0
3.221664116,1278,1278,31,31,0
37.0084301,1541,1290,31,31,0
0,2834,2834,7,7,0
0,1722,1722,48,48,0
13.99202307,1212,2838,31,31,0
20.34822881,804,2168,20,20,0
3.040716296,443,1623,42,42,0
0,910,910,29,29,0
0,2712,2712,3,3,0
700.5221243,2593,1894,16,20,0
9.273503717,58,58,47,47,0
0,1194,1194,46,46,0
727.378948,2737,2650,53,13,0
0,2837,2837,32,32,0
9.674966467,1055,843,53,53,0
495.9275679,980,1561,32,32,0
0,2142,2142,32,32,0
1.120328058,339,339,48,48,0
2.670987242,1722,1722,48,48,0
0,357,357,43,43,0
0,1087,1087,53,53,0
11.51207788,2741,2418,48,48,0
0,2410,2410,50,50,0
0,171,171,46,46,0
5.436840853,474,2154,31,31,0
0,227,227,47,47,0
563.3703247,165,1738,3,25,0
0,1722,1722,48,48,0
0,1194,1194,46,46,0
0.039753369,1350,2425,29,29,0
0,1040,1040,9,9,0
2020.298742,1414,2395,31,31,1
0,1722,1722,48,48,0
0,1049,1049,5,5,0
0,717,717,48,48,0
5.201055838,810,1749,35,35,0
9.183151801,1428,1129,31,31,0
0,2818,2818,42,42,0
0,2818,2818,42,42,0
0,2818,2818,42,42,0
0,2540,2540,44,44,0
0,2813,2813,3,3,0
0,2818,2818,42,42,0
0,2818,2818,42,42,0
369.0022158,1967,901,47,47,0
0,2818,2818,42,42,0
0,1687,1687,21,21,0
0,99,99,53,53,0
0,2803,2803,53,53,0
0,2644,2644,32,32,0
0,1722,1722,48,48,0
0,755,755,39,39,0
0,38,38,16,16,0
0,1465,1465,47,47,0
1101.300841,495,495,38,38,0
35.90457129,1005,689,54,54,0
3.21434238,1252,1252,31,31,0
869.0248426,1608,764,55,21,0
556.7192785,2316,2404,18,47,0
0,337,337,53,53,0
0,450,450,31,31,0
0,1450,1450,42,42,0
0,2741,2741,48,48,0
0,1577,1577,55,55,0
0,948,948,21,21,0
320.3817793,415,823,7,7,0
11.97090062,1627,1627,50,50,0
0,1365,1365,7,7,0
20.91874484,592,1278,31,31,0
0,976,976,51,51,0
373.1169806,2600,2661,26,26,0
0,755,755,39,39,0
0,1526,1526,43,43,0
1567.36216,342,342,31,31,1
0,1766,1766,13,13,0
16.1636216,78,2502,32,32,0
0,675,675,47,47,0
0,465,465,50,50,0
9.860478162,691,691,45,35,0
5.627663205,290,1869,7,7,0
13.15950518,377,342,31,31,0
0,375,375,32,32,0
0,877,877,31,31,0
2.741309012,2540,2540,44,44,0
0,2627,2627,54,54,0
0,2421,2421,25,25,0
0,2231,2231,29,29,0
0,2660,2660,48,48,0
23.24550941,1987,1561,32,32,0
0,4,4,32,32,0
0,2563,2563,52,52,0
0.038203078,911,911,7,7,0
0,2302,2302,52,52,0
0,1005,1005,54,54,0
0,2480,2480,31,31,0
166.1301457,1152,1905,46,38,0
9.478203417,1349,741,52,52,0
100.7883936,1414,1937,31,31,0
0,474,474,16,16,0
0,2384,2384,20,20,0
0,2660,2660,11,11,0
11.27559195,52,53,7,7,0
0,1773,1773,29,29,0
0,2335,2335,23,23,0
10.87523921,1615,2383,50,50,0
0,2079,2079,21,21,0
0,2530,2530,32,32,0
0,2107,2107,38,38,0
0,474,474,16,16,0
3.217359346,917,369,23,23,0
0,1018,1018,52,52,0
0,1888,1888,54,54,0
0.051877141,1087,1087,53,53,0
0,2435,2435,42,42,0
0,2052,2052,41,41,0
554.9370848,1468,1728,55,37,0
0,1185,1185,47,47,0
0,1989,1989,12,12,0
0,1283,1283,8,8,0
0,376,376,16,16,0
933.6292884,2387,550,30,32,0
0,2230,2230,6,6,0
0,877,877,31,31,0
0,1051,1051,18,18,0
1608.163334,967,967,52,52,1
2.86472808,1278,1278,31,31,0
0,2660,2660,48,48,0
0,1373,1373,27,27,0
0,426,426,48,48,0
313.2542362,2508,2508,12,12,0
0,327,327,49,49,0
0,2313,2313,31,31,0
1078.488883,2072,500,13,53,0
2.48797739,1632,1632,32,32,0
0,469,469,7,7,0
7.020712492,1797,1722,16,48,0
0,1073,1073,29,29,0
0,614,614,52,52,0
9.73690396,1274,2483,20,20,0
44.63652077,377,523,31,31,0
0,508,508,41,41,0
7.337053233,2133,1623,42,42,0
0,508,508,41,41,0
0,1551,1551,47,47,0
0,1676,1676,28,28,0
0,2200,2200,16,16,0
0,595,595,42,42,0
0,1278,1278,31,31,0
0,2267,2267,25,25,0
0,2427,2427,31,31,0
126.1024756,1174,1367,9,9,0
1.442753266,1018,1018,52,52,0
0,1515,1515,31,31,0
0,160,160,54,54,0
0,1160,1160,19,19,0
179.2768583,1722,894,48,7,0
0,1355,1355,31,31,0
0,1571,1571,20,20,0
0,812,812,32,32,0
502.9301909,1714,307,8,41,0
0,1327,1327,29,29,0
0,2587,2587,20,20,0
0,2485,2485,54,54,0
4.148378982,2235,2235,38,38,0
0,342,342,31,31,0
0,94,94,26,26,0
16.52741277,1229,1221,36,36,0
0,1350,1350,29,29,0
8.83039778,118,342,31,31,0
0,2779,2779,38,38,0
0,362,362,18,18,0
0,1225,1225,48,48,0
5.108868018,899,899,25,25,0
33.55126547,2230,510,6,6,0
0,476,476,31,31,0
0,2561,2561,31,31,0
0,2154,2154,31,31,0
0,57,57,42,42,0
11.41700398,2740,1278,31,31,0
0,2039,2039,7,7,0
0,595,595,42,42,0
0,661,661,12,12,0
28.99076952,1762,629,47,47,0
15.37332639,332,429,13,13,0
0,2031,2031,19,19,0
7.835815714,1049,1049,5,5,0
216.2176135,1909,2315,5,55,0
25.9718616,1052,823,7,7,0
0,2627,2627,54,54,0
0,1364,1364,46,46,0
0,123,123,47,47,0
876.8624863,471,1526,50,51,0
9.980463802,1994,375,32,32,0
2371.18239,266,1754,46,46,1
0,122,122,5,5,0
0,1780,1780,25,25,0
0,717,717,48,48,0
0,2502,1246,32,32,0
13.68988958,675,1875,47,47,0
0.133974844,2754,2754,29,29,0
3.229838426,2067,2067,38,38,0
0,2540,2540,44,44,0
0.134890614,2244,2244,5,5,0
0,1796,1796,7,7,0
0,2175,2175,32,32,0
0,2386,2386,8,8,0
0,1796,1796,7,7,0
0,1097,1097,20,20,0
2306.94219,657,160,54,54,1
3.402024742,595,595,42,42,0
0,1097,1097,20,20,0
29.56965754,2188,2539,48,48,0
549.4892145,1344,1968,42,50,0
0,914,914,5,5,0
0,853,853,36,36,0
0,868,868,23,23,0
0,1081,1081,8,8,0
0,2753,2753,49,49,0
5.047155981,2290,2290,47,47,0
549.4892145,1344,1968,42,50,0
0,1350,1350,29,29,0
0,2599,2599,54,54,0
0,1796,1796,50,50,0
0,820,820,31,31,0
0,1252,1252,31,31,0
984.2958714,1973,2497,46,46,0
782.3770342,882,882,48,48,0
0.040904855,14,14,18,18,0
0,1344,1344,42,42,0
0,1115,1115,32,32,0
1.048254605,1005,1005,54,54,0
0,1364,1364,46,46,0
494.8565517,104,938,31,31,0
0,1555,1555,55,55,0
0,1049,1049,5,5,0
0,227,227,54,54,0
0,2391,2391,49,49,0
0,1266,1266,50,50,0
14.24032065,1869,2811,42,42,0
0,1049,1049,5,5,0
84.34219111,2036,1848,13,13,0
2.731536453,1413,1413,31,31,0
0,2206,2206,7,7,0
646.0699816,2033,2033,47,47,0
0,206,206,52,52,0
0,1526,1526,43,43,0
0,797,797,9,9,0
0,1419,1419,20,20,0
0,717,717,19,19,0
17.20526846,590,1821,31,31,0
0,2669,2669,50,50,0
0,1100,1100,32,32,0
0,1157,1157,54,54,0
0,2502,2502,32,32,0
0,2519,2519,53,53,0
0,1364,1364,46,46,0
0,638,638,14,14,0
0,1635,1635,14,14,0
0,266,266,14,14,0
0,755,755,39,39,0
0,544,544,14,14,0
0,1865,1865,9,9,0
0,755,755,39,39,0
0,595,595,42,42,0
0,227,227,54,54,0
0,74,2497,46,46,0
0,121,121,15,15,0
0,1429,1429,19,19,0
341.1997948,2314,2227,54,54,0
7.048052741,146,2296,31,31,0
0,1810,1810,20,20,0
549.4892145,1344,1968,42,50,0
0,2686,2686,41,41,0
8.101260625,2540,2540,44,44,0
0,1355,1355,31,31,0
1542.140943,2167,2167,48,48,1
6.507620885,4,4,32,32,0
0,1796,1796,7,7,0
0,1627,1627,50,50,0
0,2400,2400,54,54,0
12.17798522,1544,2071,16,16,0
0,2566,2566,38,38,0
8.994663538,2527,1722,48,48,0
0,1640,1640,21,21,0
0,704,704,54,54,0
0,2266,2266,7,7,0
0,626,626,18,18,0
26.80764558,1573,784,53,53,0
251.5807453,2535,2447,29,29,0
26.3595993,1739,793,32,32,0
554.7457004,2093,1441,54,54,0
0,2424,2424,23,23,0
0,2412,2412,31,31,0
0,336,336,13,13,0
0,1322,1322,16,16,0
23.70843401,689,1005,54,54,0
0,2370,2370,54,54,0
2627.224733,1339,1,28,31,1
214.9108629,2502,1478,32,32,0
0,2227,2227,54,54,0
59.73815048,646,910,29,29,0
0,2502,2502,32,32,0
0,1958,1958,54,54,0
818.3776584,1971,1971,27,27,0
0,582,582,31,31,0
0,2502,2502,32,32,0
0,2638,2638,0,0,0
0,212,212,32,32,0
0.193839789,88,88,25,25,0
0,1892,1892,21,21,0
5.549512687,2628,2627,54,54,0
0,2739,2739,38,38,0
485.4696283,1750,362,18,18,0
0,1722,1722,48,48,0
0,2293,2293,36,36,0
6.791381075,610,331,31,31,0
23.56823038,929,1695,49,49,0
0,1350,2425,29,29,0
0,1627,1627,50,50,0
0,849,849,31,31,0
0,2619,2619,31,31,0
0,1580,1580,32,32,0
0,2138,2138,50,50,0
2.962758852,577,1352,20,20,0
0,1064,1064,18,18,0
0,1095,1095,54,54,0
145.3204989,1229,2391,36,36,0
1261.910139,2348,2297,8,8,1
0,1005,1005,54,54,0
0,1510,1510,48,48,0
0,1169,1169,52,52,0
8.075342754,707,2040,16,16,0
0,2305,2305,46,46,0
0,937,937,13,13,0
0,2079,2079,21,21,0
0.50106082,211,211,16,16,0
4.517461894,1728,1728,37,37,0
0,735,735,13,13,0
0,1072,1072,53,53,0
3.516543482,1640,1640,21,21,0
0,2550,2550,54,54,0
0,2712,2712,32,32,0
75.3297767,2122,1645,46,46,0
0,131,131,32,32,0
0,1946,1946,31,31,0
13.53459319,1945,2407,7,7,0
1.858331462,2268,2268,52,52,0
0,460,460,21,21,0
53.44530911,2811,595,42,42,0
0,465,465,50,50,0
72.84619384,2843,438,53,53,0
0,747,747,18,18,0
5.431796759,1278,1278,31,31,0
9.420011734,675,675,47,47,0
0,999,999,31,31,0
0,2217,2217,50,50,0
0,1627,1627,50,50,0
0,1258,1258,32,32,0
5.959709245,2293,2293,36,36,0
0,2058,2058,54,54,0
4.661597367,1047,1484,43,43,0
0,1423,1423,3,3,0
0,443,443,42,42,0
0,1511,1511,37,37,0
0,165,165,3,3,0
0,1252,1252,31,31,0
0,119,119,32,32,0
0,2052,2052,41,41,0
0,854,854,13,13,0
0,1263,1263,20,20,0
13.44019431,434,2268,52,52,0
0,298,298,25,25,0
0,139,139,49,49,0
0,57,57,42,42,0
0,103,103,38,38,0
0,1892,1892,38,38,0
2.602542206,1495,1495,32,32,0
0,595,595,42,42,0
2129.650573,2719,2494,53,53,1
10.1586789,717,1722,48,48,0
4.713969092,1005,249,54,54,0
0,1773,1773,29,29,0
0,2433,2433,54,54,0
0,1999,1999,20,20,0
26.95697139,1793,1481,7,7,0
0,2322,2322,11,11,0
6.420326453,1126,2644,32,32,0
640.1041131,657,1762,54,47,0
2076.114287,1683,649,29,29,1
0,1587,1587,12,12,0
0,1140,1140,55,55,0
7.140551396,2031,2326,19,19,0
32.61601504,378,378,42,42,0
9.497638567,137,1057,48,48,0
0,2822,2822,48,48,0
0,2687,2687,28,28,0
8.782685671,1085,2601,32,32,0
3.81377331,2136,2136,36,36,0
6.431288778,980,980,32,32,0
0,910,910,29,29,0
0,595,595,42,42,0
0,2031,2031,19,19,0
0,2540,2540,44,44,0
20.15221933,1619,4,32,32,0
0,1139,1139,52,52,0
0,1188,1188,36,36,0
0,910,910,29,29,0
0,2380,2380,25,25,0
0,70,70,11,11,0
0,1223,1223,32,32,0
640.0807956,686,899,17,25,0
1950.065454,1344,2712,42,3,1
107.7928199,104,104,31,31,0
0,1772,1772,53,53,0
0,1209,1209,42,42,0
0,1760,1760,42,42,0
1427.278001,705,469,52,47,1
0,300,300,2,2,0
257.3054934,10,1221,36,36,0
0,1935,1935,47,47,0
0,443,443,42,42,0
0,2248,2248,42,42,0
0,465,465,53,53,0
33.95436013,1086,2502,32,32,0
53.06935076,1428,547,31,31,0
0,1194,1194,46,46,0
0,469,469,7,7,0
12.22256854,978,2227,54,54,0
0,1262,1262,50,50,0
0,775,775,47,47,0
0,57,57,42,42,0
0,2510,2510,41,41,0
0,696,696,55,55,0
0,69,69,32,32,0
154.3318157,422,2706,7,7,0
30.27374006,1189,155,53,49,0
0,1745,1745,53,53,0
0,2741,2741,48,48,0
0,2740,2740,31,31,0
0,1115,1115,32,32,0
90.98444294,2613,2613,47,47,0
5.448643785,711,868,23,23,0
0,625,625,54,54,0
0,1152,1152,46,46,0
22.06766456,2230,415,6,7,0
0,1960,1960,52,52,0
3.655480417,298,298,25,25,0
0,1005,1005,54,54,0
467.8829358,2529,1802,16,16,0
0,710,710,20,20,0
0,1983,1983,31,31,0
15.14123956,2215,747,19,19,0
0,1747,1747,54,54,0
527.6549333,2540,1267,44,44,0
5.432590281,853,853,36,36,0
0,2188,2188,48,48,0
0,1310,1310,38,38,0
0,2641,2641,32,32,0
23.16642628,267,1722,16,48,0
0,1194,1194,46,46,0
0,530,530,46,46,0
0,1848,1848,13,13,0
3.823624812,1548,570,7,7,0
7.768039668,4,4,32,32,0
79.73758872,923,1082,37,37,0
0,395,395,42,42,0
0,2206,2206,31,31,0
319.9607664,2002,691,45,35,0
0,717,717,48,48,0
0,4,4,32,32,0
0,215,215,11,11,0
0,70,70,11,11,0
0,187,187,27,27,0
0,1102,1102,52,52,0
0,628,628,46,46,0
94.45097819,2687,1941,28,28,0
322.312158,2230,594,6,6,0
0.189724558,1087,1087,53,53,0
1538.760824,1223,2837,32,32,1
0,1278,1278,31,31,0
0,37,37,49,49,0
5.643169284,1051,1750,18,18,0
0,1364,1364,46,46,0
0,190,190,32,32,0
0,2600,2600,26,26,0
0,1364,1364,46,46,0
0,1299,1299,31,31,0
0,1626,1626,46,46,0
0,717,717,48,48,0
707.8988588,224,2017,46,46,0
0,2364,2364,48,48,0
126.4976266,2031,2291,19,46,0
0,1350,1350,29,29,0
0,1172,1172,14,14,0
0,2204,2204,46,46,0
0,322,322,42,42,0
0,2747,2747,11,11,0
1.832937523,730,1904,48,48,0
28.82318854,1228,1058,20,20,0
0,1367,1367,9,9,0
0,1883,1883,42,42,0
16.21127767,1560,703,54,54,0
2.297282285,1300,1300,32,32,0
0,1018,1018,52,52,0
1.956311091,1194,1194,46,46,0
0,37,37,49,49,0
2551.31163,2805,1217,54,25,1
6.403652826,61,1441,54,54,0
1704.374564,1446,2799,13,31,1
0,2638,2638,0,0,0
0,1006,1006,20,20,0
0,509,509,52,52,0
0,2459,2459,54,54,0
0.082866191,372,372,35,35,0
1.361985736,1268,1268,23,23,0
0,926,926,15,15,0
0,2644,2644,32,32,0
110.7359944,2686,2052,41,41,0
0,1005,1005,54,54,0
0,910,910,29,29,0
0,910,910,29,29,0
31.71314757,1082,1600,42,42,0
0,672,672,19,19,0
751.9380045,354,2586,16,16,0
0,1401,1401,53,53,0
0,2291,2291,46,46,0
0.10634604,852,852,29,29,0
0,2073,2073,51,51,0
0,1564,1564,16,16,0
964.5806451,975,975,14,14,0
266.181824,1963,678,7,7,0
13.83786429,336,2186,13,13,0
210.704983,242,2315,55,55,0
586.6348733,1810,1810,20,20,0
0,33,33,54,54,0
0,385,385,54,54,0
0,1049,1049,5,5,0
0,2644,2644,32,32,0
8.749796529,2834,2802,7,7,0
2454.67091,903,1976,31,31,1
0,1713,1713,47,47,0
0,2540,2540,44,44,0
1.983910396,2638,2638,0,0,0
0.151153616,955,955,6,6,0
0,2405,2405,32,32,0
0,1999,1999,54,54,0
0,493,493,9,9,0
0,2268,2268,52,52,0
0,1019,1019,14,14,0
8.306296491,157,1152,46,46,0
0,1005,1005,54,54,0
0,2627,2627,54,54,0
0,66,66,40,40,0
0,1928,1928,53,53,0
0,516,516,37,37,0
7.576414246,1328,1810,20,20,0
17.31010037,169,1005,54,54,0
0,910,910,29,29,0
5.711829246,1152,216,46,46,0
0,2717,2717,47,47,0
0,1510,1510,48,48,0
12.50143946,2246,86,38,38,0
14.93266652,2189,1278,31,31,0
0,2038,2038,31,31,0
0,2822,2822,50,50,0
8.408212449,252,2079,21,21,0
35.89565792,2001,1582,7,27,0
8.141575919,910,910,29,29,0
0.793768572,1722,1722,48,48,0
0,737,737,48,48,0
158.2157314,1460,1052,6,7,0
0,717,717,48,48,0
0,711,711,23,23,0
0,2022,2022,1,1,0
441.9858925,281,281,37,37,0
26.18752573,307,584,41,41,0
0,772,772,17,17,0
106.9317478,1765,1815,9,9,0
0,717,717,48,48,0
0,284,284,31,31,0
0,1114,1114,31,31,0
0,1205,1205,46,46,0
0,2018,2018,21,21,0
6.012698765,2457,979,38,38,0
1970.268889,1344,474,42,31,1
0,2031,2031,19,19,0
17.64690968,1972,372,35,35,0
12.21798854,1933,2293,36,36,0
0,2134,2134,7,7,0
0,915,915,44,44,0
0,974,974,2,2,0
0,1278,1278,31,31,0
0,453,453,3,3,0
0,2420,2420,49,49,0
0,2306,2306,46,46,0
0,923,923,37,37,0
0,1223,1223,32,32,0
0,515,515,2,2,0
0,2654,2654,29,29,0
0,1194,1194,46,46,0
0,675,675,47,47,0
22.94292261,1865,1169,52,52,0
0,2733,2733,31,31,0
0,2638,2638,0,0,0
9.192664881,2196,1252,31,31,0
0,384,384,50,50,0
0.200461995,2644,2644,32,32,0
775.0125681,326,1728,37,37,0
13.87314585,905,1042,47,47,0
0,2310,2310,48,48,0
0,919,919,52,52,0
0,717,717,48,48,0
0,186,186,20,20,0
0,1564,1564,16,16,0
0,225,225,36,36,0
0,1418,1418,36,36,0
0,1075,1075,48,48,0
0,306,306,54,54,0
0,2540,2540,44,44,0
4.534334109,2364,2364,48,48,0
0,349,349,54,54,0
0,2741,2741,48,48,0
1.894667324,1640,1640,21,21,0
6.793930569,1300,2644,32,32,0
0,1574,1574,49,49,0
0,1005,1005,54,54,0
0,731,731,54,54,0
0,1024,1024,31,31,0
0,2227,2227,54,54,0
0,2227,2227,54,54,0
0,980,980,32,32,0
0,2599,2599,54,54,0
5.271388442,1192,187,27,27,0
0,2035,2035,14,14,0
0,1495,1495,32,32,0
0,2395,2395,31,31,0
0,2746,2746,11,11,0
0,2417,2417,31,31,0
0,227,227,54,54,0
0,1221,1221,36,36,0
12.57875974,2740,1278,31,31,0
0,2031,2031,19,19,0
0,662,662,20,20,0
0,2787,2787,29,29,0
15.02154927,2705,1541,31,31,0
0,95,95,14,14,0
0.156328704,1255,1255,18,18,0
0,1018,1018,52,52,0
6.260937561,390,1879,19,19,0
0,2540,2540,44,44,0
0,2057,2057,8,8,0
0,2763,2763,41,41,0
0,2590,2590,32,32,0
1051.491975,4,1087,32,53,0
0,2463,2463,2,2,0
0,227,227,54,54,0
0,2035,2035,14,14,0
0,902,902,3,3,0
0,1984,1984,31,31,0
0,1876,1876,36,36,0
0,650,650,53,53,0
0,372,372,35,35,0
0,1221,1221,36,36,0
0,1996,1996,2,2,0
0,2227,2227,54,54,0
0,509,509,52,52,0
0,592,592,31,31,0
0,2789,2789,55,55,0
986.5447799,2502,840,32,20,0
9.276228335,581,878,54,54,0
0,70,70,11,11,0
0,336,336,13,13,0
0,1355,1355,31,31,0
0,755,755,46,46,0
0,2746,2746,11,11,0
2.238302433,1970,1970,19,19,0
20.01762279,700,2271,42,42,0
0,582,582,31,31,0
0,205,205,31,31,0
221.7925777,827,531,31,31,0
0,2271,2271,42,42,0
0,227,227,54,54,0
0,2412,2412,31,31,0
297.9321195,474,2608,16,33,0
0,2468,2468,5,5,0
564.5244552,614,512,52,45,0
0,1909,1909,5,5,0
0,2741,2741,48,48,0
0,2642,2642,31,31,0
0,1278,1278,31,31,0
0,550,550,32,32,0
8.608837758,647,979,38,38,0
0,2266,2266,45,45,0
0,4,4,32,32,0
0,2822,2822,50,50,0
13.17366903,1907,1323,18,18,0
0,915,915,44,44,0
0,2743,2743,35,35,0
0,2316,2316,18,18,0
0,1223,1223,32,32,0
0,2293,2293,36,36,0
0,2548,2548,29,29,0
0,550,550,32,32,0
0,1627,1627,50,50,0
0,2235,2235,38,38,0
0,2162,2162,7,7,0
10.43190459,1865,1139,52,52,0
22.34750889,2383,1076,50,50,0
39.2237911,1512,102,2,2,0
11.929267,342,1076,50,50,0
0,1440,1440,28,28,0
0,2822,2822,50,50,0
1525.615191,2383,1076,50,50,1
0,745,745,8,8,0
0,380,380,23,23,0
0,2798,2798,0,0,0
0,526,526,5,5,0
0,1511,1511,37,37,0
0,1161,1161,19,19,0
58.61869919,1696,1105,0,0,0
0,2136,2136,36,36,0
0,252,252,21,21,0
0,2099,2099,37,37,0
0,708,708,5,5,0
0,523,523,29,29,0
0,2136,2136,36,36,0
100.7391998,2759,233,7,7,0
0,619,619,31,31,0
0,1004,1004,33,33,0
0,1958,1958,54,54,0
0,2293,2293,36,36,0
0,1505,1505,19,19,0
43.99588851,1605,1762,47,47,0
0,199,199,29,29,0
0,981,981,7,7,0
0,1185,1185,47,47,0
2.032449551,418,418,16,16,0
0,1367,1367,47,47,0
0,1278,1278,31,31,0
6.984770363,4,4,32,32,0
0,67,67,15,15,0
0,183,183,42,42,0
0,1051,1051,54,54,0
0,2687,2687,28,28,0
0,1909,1909,42,42,0
0,425,425,31,31,0
0,12,12,31,31,0
14.29748259,1937,2526,31,31,0
0,691,691,35,35,0
551.6939714,1238,115,54,20,0
22.36213037,1005,1938,54,54,0
0,2687,2687,28,28,0
0,215,215,11,11,0
0,2031,2031,19,19,0
0,1313,1313,54,54,0
549.4892145,1344,1968,42,50,0
